Id. Biblioth�que actuelle;ppn;ID Localisation;Desc Cote Principale;count
LASH;007707754;SL1;034 QSJ 2890;0
LASH;003594300;SL1;034 QSJ 2947;0
LASH;003483797;SL1;034 QSJ 2903;0
LASH;048996599;SL1;034 QSJ 2930;0
LASH;079543235;SL1;034 QSJ 2961;43
LASH;003603571;SL1;034 QSJ 2961;45
LASH;079543235;SL1;034 QSJ 2961;43
LASH;069088594;SL1;034 QSJ 2966;38
LASH;079543235;SL1;034 QSJ 2961;43
LASH;003688607;SL1;034 QSJ 2965;68
LASH;003688674;SL1;034 QSJ 2967;84
LASH;003682137;SL1;034 QSJ 2964;72
LASH;003677710;SL1;034 QSJ 2963;50
LASH;003688674;SL1;034 QSJ 2967;84
LASH;00348209X;SL1;034 QSJ 3000;72
LASH;046753532;SL1;034 QSJ 2963;16
LASH;045266883;SL1;034 QSJ 2969;33
LASH;045266883;SL1;034 QSJ 2969;33
LASH;003688720;SL1;034 QSJ 2969;67
LASH;003603628;SL1;034 QSJ 2972;69
LASH;060604697;SL1;034 QSJ 2977;57
LASH;004418085;SL1;034 QSJ 2977;11
LASH;003688704;SL1;034 QSJ 2971;74
LASH;046753532;SL1;034 QSJ 2963;16
LASH;007753748;SL1;034 QSJ 298;44
LASH;00368878X;SL1;034 QSJ 2976;70
LASH;168836521;SL1;034 QSJ 2963;48
LASH;049407023;SL1;034 QSJ 2986;62
LASH;003739104;SL1;034 QSJ 2985;0
LASH;003738930;SL1;034 QSJ 2991;0
LASH;003732509;SL1;034 QSJ 2994;0
LASH;003732509;SL1;034 QSJ 2994;0
LASH;003732509;SL1;034 QSJ 2994;0
LASH;045179859;SL1;034 QSJ 3000;0
LASH;003738973;SL1;034 QSJ 2997;0
LASH;045179859;SL1;034 QSJ 3000;0
LASH;003739090;SL1;034 QSJ 3002;0
LASH;003738981;SL1;034 QSJ 3010;0
LASH;003688704;SL1;034 QSJ 2971;0
LASH;00373935X;SL1;034 QSJ 3003;0
LASH;003732541;SL1;034 QSJ 2995;0
LASH;003897516;SL1;034 QSJ 3018;0
LASH;003925145;SL1;034 QSJ 3005;0
LASH;069088594;SL1;034 QSJ 2966;0
LASH;003814734;SL1;034 QSJ 3015;0
LASH;003695158;SL1;034 QSJ 2982;0
LASH;045266883;SL1;034 QSJ 2969;0
LASH;045201374;SL1;034 QSJ 2996;0
LASH;004208838;SL1;034 QSJ 300;0
LASH;003695840;SL1;034 QSJ 2966;0
LASH;003739104;SL1;034 QSJ 2985;0
LASH;003938395;SL1;034 QSJ 3013;0
LASH;003672018;SL1;034 QSJ 3021;0
LASH;00391058X;SL1;034 QSJ 3037;0
LASH;047890282;SL1;034 QSJ 3038;0
LASH;003762734;SL1;034 QSJ 3029;0
LASH;003672018;SL1;034 QSJ 3021;0
LASH;003897516;SL1;034 QSJ 3018;0
LASH;055163165;SL1;034 QSJ 3022;0
LASH;047890282;SL1;034 QSJ 3038;0
LASH;168837323;SL1;034 QSJ 3038;0
LASH;003856267;SL1;034 QSJ 3053;0
LASH;004491394;SL1;034 QSJ 3049;0
LASH;003856267;SL1;034 QSJ 3053;0
LASH;003809358;SL1;034 QSJ 3050;0
LASH;003910644;SL1;034 QSJ 3041;0
LASH;003762920;SL1;034 QSJ 3045;0
LASH;046842179;SL1;034 QSJ 3073;0
LASH;003936589;SL1;034 QSJ 3073;0
LASH;01000100X;SL1;034 QSJ 3077;0
LASH;003936589;SL1;034 QSJ 3073;0
LASH;003809307;SL1;034 QSJ 3075;0
LASH;003910733;SL1;034 QSJ 3055;0
LASH;003936589;SL1;034 QSJ 3073;0
LASH;122429524;SL1;034 QSJ 3077;0
LASH;003883655;SL1;034 QSJ 3063;0
LASH;003840840;SL1;034 QSJ 3066;0
LASH;003809307;SL1;034 QSJ 3075;0
LASH;003839648;SL1;034 QSJ 3078;0
LASH;122429524;SL1;034 QSJ 3077;0
LASH;122429524;SL1;034 QSJ 3077;0
LASH;137192436;SL1;034 QSJ 3077;0
LASH;003910733;SL1;034 QSJ 3055;0
LASH;003809374;SL1;034 QSJ 3071;0
LASH;003856380;SL1;034 QSJ 304;0
LASH;137192436;SL1;034 QSJ 3077;0
LASH;003839648;SL1;034 QSJ 3078;0
LASH;003883655;SL1;034 QSJ 3063;0
LASH;00384059X;SL1;034 QSJ 3067;0
LASH;003809323;SL1;034 QSJ 3079;0
LASH;00451405X;SL1;034 QSJ 3047;0
LASH;004353137;SL1;034 QSJ 3076;0
LASH;004258134;SL1;034 QSJ 3081;14
LASH;004353560;SL1;034 QSJ 3084;8
LASH;05164584X;SL1;034 QSJ 3084;21
LASH;05164584X;SL1;034 QSJ 3084;21
LASH;004005740;SL1;034 QSJ 3083;73
LASH;05164584X;SL1;034 QSJ 3084;21
LASH;003883558;SL1;034 QSJ 3091;73
LASH;003856372;SL1;034 QSJ 3088;70
LASH;003840719;SL1;034 QSJ 3085;101
LASH;127059636;SL1;034 QSJ 3086;80
LASH;00388354X;SL1;034 QSJ 3098;50
LASH;003909093;SL1;034 QSJ 3092;76
LASH;004005988;SL1;034 QSJ 3097;51
LASH;004005988;SL1;034 QSJ 3097;51
LASH;003809331;SL1;034 QSJ 3090;93
LASH;003883558;SL1;034 QSJ 3091;73
LASH;00388354X;SL1;034 QSJ 3098;50
LASH;045320462;SL1;034 QSJ 3105;33
LASH;081611455;SL1;034 QSJ 3118;47
LASH;081611455;SL1;034 QSJ 3118;47
LASH;045282269;SL1;034 QSJ 3101;10
LASH;04528220X;SL1;034 QSJ 3100;14
LASH;004051505;SL1;034 QSJ 3106;64
LASH;003883671;SL1;034 QSJ 3111;83
LASH;003919315;SL1;034 QSJ 3119;0
LASH;003909441;SL1;034 QSJ 3129;0
LASH;010655638;SL1;034 QSJ 3118;0
LASH;081611455;SL1;034 QSJ 3118;0
LASH;00385762X;SL1;034 QSJ 3103;0
LASH;003970167;SL1;034 QSJ 3131;0
LASH;075956039;SL1;034 QSJ 3129;0
LASH;003970167;SL1;034 QSJ 3131;0
LASH;003883949;SL1;034 QSJ 3134;0
LASH;075956039;SL1;034 QSJ 3129;0
LASH;003919315;SL1;034 QSJ 3119;0
LASH;003883949;SL1;034 QSJ 3134;0
LASH;04528220X;SL1;034 QSJ 3100;0
LASH;010655638;SL1;034 QSJ 3118;0
LASH;075956039;SL1;034 QSJ 3129;0
LASH;004259289;SL1;034 QSJ 3131;0
LASH;124290639;SL1;034 QSJ 3137;0
LASH;004491521;SL1;034 QSJ 3137;0
LASH;003909441;SL1;034 QSJ 3129;0
LASH;140758852;SL1;034 QSJ 3137;0
LASH;003970329;SL1;034 QSJ 3138;0
LASH;140758852;SL1;034 QSJ 3137;0
LASH;004491521;SL1;034 QSJ 3137;0
LASH;004491521;SL1;034 QSJ 3137;0
LASH;068553331;SL1;034 QSJ 3137;0
LASH;003970329;SL1;034 QSJ 3138;0
LASH;045219745;SL1;034 QSJ 3142;0
LASH;004157400;SL1;034 QSJ 3142;0
LASH;003918815;SL1;034 QSJ 3140;0
LASH;004033043;SL1;034 QSJ 3149;0
LASH;003918815;SL1;034 QSJ 3140;0
LASH;004033043;SL1;034 QSJ 3149;0
LASH;003918815;SL1;034 QSJ 3140;0
LASH;006050158;SL1;034 QSJ 314;0
LASH;004050649;SL1;034 QSJ 3165;0
LASH;004114981;SL1;034 QSJ 3163;0
LASH;077653289;SL1;034 QSJ 315;0
LASH;128207833;SL1;034 QSJ 315;0
LASH;004233980;SL1;034 QSJ 3167;0
LASH;004184335;SL1;034 QSJ 3153;0
LASH;00405069X;SL1;034 QSJ 3174;0
LASH;00420896X;SL1;034 QSJ 3172;0
LASH;004233980;SL1;034 QSJ 3167;0
LASH;004233980;SL1;034 QSJ 3167;0
LASH;004200705;SL1;034 QSJ 3176;0
LASH;004084837;SL1;034 QSJ 3170;0
LASH;005927846;SL1;034 QSJ 318;0
LASH;004233980;SL1;034 QSJ 3167;0
LASH;004200705;SL1;034 QSJ 3176;0
LASH;003969843;SL1;034 QSJ 3151;0
LASH;004051394;SL1;034 QSJ 3178;0
LASH;004200705;SL1;034 QSJ 3176;0
LASH;004200748;SL1;034 QSJ 3177;0
LASH;004200748;SL1;034 QSJ 3177;0
LASH;004051394;SL1;034 QSJ 3178;0
LASH;004233980;SL1;034 QSJ 3167;0
LASH;004200748;SL1;034 QSJ 3177;0
LASH;004200748;SL1;034 QSJ 3177;0
LASH;122383311;SL1;034 QSJ 3181;0
LASH;004491483;SL1;034 QSJ 3180;0
LASH;069169705;SL1;034 QSJ 3181;0
LASH;069169705;SL1;034 QSJ 3181;0
LASH;003970000;SL1;034 QSJ 3180;0
LASH;004050169;SL1;034 QSJ 3181;0
LASH;136518796;SL1;034 QSJ 3180;0
LASH;004112326;SL1;034 QSJ 3188;0
LASH;136518796;SL1;034 QSJ 3180;0
LASH;004200489;SL1;034 QSJ 3196;0
LASH;004032969;SL1;034 QSJ 3194;0
LASH;004032969;SL1;034 QSJ 3194;0
LASH;045208468;SL1;034 QSJ 3198;0
LASH;00411504X;SL1;034 QSJ 3195;0
LASH;004112326;SL1;034 QSJ 3188;0
LASH;004032969;SL1;034 QSJ 3194;0
LASH;004200756;SL1;034 QSJ 3202;53
LASH;054393205;SL1;034 QSJ 3210;36
LASH;045208468;SL1;034 QSJ 3198;21
LASH;004051246;SL1;034 QSJ 3199;59
LASH;128207159;SL1;034 QSJ 3199;57
LASH;004033140;SL1;034 QSJ 3214;69
LASH;004033140;SL1;034 QSJ 3214;69
LASH;004356020;SL1;034 QSJ 3212;70
LASH;004234359;SL1;034 QSJ 3213;87
LASH;004356020;SL1;034 QSJ 3212;70
LASH;048988219;SL1;034 QSJ 3223;14
LASH;048988219;SL1;034 QSJ 3223;14
LASH;004234359;SL1;034 QSJ 3213;87
LASH;004258584;SL1;034 QSJ 3216;55
LASH;004287843;SL1;034 QSJ 3217;64
LASH;048988219;SL1;034 QSJ 3223;14
LASH;048988219;SL1;034 QSJ 3223;14
LASH;084612436;SL1;034 QSJ 3223;56
LASH;004209109;SL1;034 QSJ 3224;48
LASH;004233948;SL1;034 QSJ 3228;66
LASH;004233948;SL1;034 QSJ 3228;66
LASH;122383087;SL1;034 QSJ 3232;52
LASH;069436827;SL1;034 QSJ 3232;46
LASH;004114698;SL1;034 QSJ 3231;69
LASH;050854518;SL1;034 QSJ 3219;51
LASH;069436827;SL1;034 QSJ 3232;0
LASH;004084780;SL1;034 QSJ 3218;0
LASH;004234332;SL1;034 QSJ 3229;0
LASH;004369092;SL1;034 QSJ 3244;0
LASH;00418579X;SL1;034 QSJ 3241;0
LASH;045179875;SL1;034 QSJ 3242;0
LASH;004234235;SL1;034 QSJ 3233;0
LASH;020422024;SL1;034 QSJ 322;0
LASH;045179875;SL1;034 QSJ 3242;0
LASH;05392228X;SL1;034 QSJ 3236;0
LASH;004200454;SL1;034 QSJ 3239;0
LASH;004209109;SL1;034 QSJ 3224;0
LASH;004084446;SL1;034 QSJ 3232;0
LASH;004157524;SL1;034 QSJ 3248;0
LASH;00420073X;SL1;034 QSJ 3223;0
LASH;004234235;SL1;034 QSJ 3233;0
LASH;004200454;SL1;034 QSJ 3239;0
LASH;052211835;SL1;034 QSJ 3227;0
LASH;004114698;SL1;034 QSJ 3231;0
LASH;05244466X;SL1;034 QSJ 3249;0
LASH;00423409X;SL1;034 QSJ 3255;0
LASH;150621388;SL1;034 QSJ 3236;0
LASH;004370015;SL1;034 QSJ 3256;0
LASH;00408473X;SL1;034 QSJ 3237;0
LASH;004157559;SL1;034 QSJ 3258;0
LASH;00435530X;SL1;034 QSJ 3260;0
LASH;052211835;SL1;034 QSJ 3227;0
LASH;004282647;SL1;034 QSJ 3254;0
LASH;004355296;SL1;034 QSJ 3250;0
LASH;122383087;SL1;034 QSJ 3232;0
LASH;004185811;SL1;034 QSJ 3252;0
LASH;004258525;SL1;034 QSJ 3245;0
LASH;00435530X;SL1;034 QSJ 3260;0
LASH;00415746X;SL1;034 QSJ 3234;0
LASH;00418579X;SL1;034 QSJ 3241;0
LASH;052211835;SL1;034 QSJ 3227;0
LASH;180888587;SL1;034 QSJ 3232;0
LASH;05244466X;SL1;034 QSJ 3249;0
LASH;004185129;SL1;034 QSJ 3270;0
LASH;06844625X;SL1;034 QSJ 3271;0
LASH;004185129;SL1;034 QSJ 3270;0
LASH;004420071;SL1;034 QSJ 3280;0
LASH;004353226;SL1;034 QSJ 3271;0
LASH;094242461;SL1;034 QSJ 3288;0
LASH;004369114;SL1;034 QSJ 3281;0
LASH;00613369X;SL1;034 QSJ 327;0
LASH;004200764;SL1;034 QSJ 3273;0
LASH;004369831;SL1;034 QSJ 3287;0
LASH;004185145;SL1;034 QSJ 3261;0
LASH;073768782;SL1;034 QSJ 3289;0
LASH;094242461;SL1;034 QSJ 3288;0
LASH;004378776;SL1;034 QSJ 3290;0
LASH;004378776;SL1;034 QSJ 3290;0
LASH;004431103;SL1;034 QSJ 3293;0
LASH;048991996;SL1;034 QSJ 3300;0
LASH;004431103;SL1;034 QSJ 3293;0
LASH;004431103;SL1;034 QSJ 3293;0
LASH;004423135;SL1;034 QSJ 3298;0
LASH;073768782;SL1;034 QSJ 3289;0
LASH;004337239;SL1;034 QSJ 3295;0
LASH;004287851;SL1;034 QSJ 3299;0
LASH;004431103;SL1;034 QSJ 3293;0
LASH;004368800;SL1;034 QSJ 3278;0
LASH;004420071;SL1;034 QSJ 3280;0
LASH;004423135;SL1;034 QSJ 3298;0
LASH;004355334;SL1;034 QSJ 3263;0
LASH;004378776;SL1;034 QSJ 3290;0
LASH;004200764;SL1;034 QSJ 3273;0
LASH;004369831;SL1;034 QSJ 3287;0
LASH;004337239;SL1;034 QSJ 3295;0
LASH;004185145;SL1;034 QSJ 3261;0
LASH;004431103;SL1;034 QSJ 3293;0
LASH;046546383;SL1;034 QSJ 3300;5
LASH;004287738;SL1;034 QSJ 3301;83
LASH;004436296;SL1;034 QSJ 3303;73
LASH;004287738;SL1;034 QSJ 3301;83
LASH;004436296;SL1;034 QSJ 3303;73
LASH;076156052;SL1;034 QSJ 3329;8
LASH;004452305;SL1;034 QSJ 3331;68
LASH;004452305;SL1;034 QSJ 3331;68
LASH;099221047;SL1;034 QSJ 3329;62
LASH;00442137X;SL1;034 QSJ 3305;104
LASH;076156052;SL1;034 QSJ 3329;8
LASH;00442137X;SL1;034 QSJ 3305;104
LASH;00933310X;SL1;034 QSJ 338;18
LASH;058922105;SL1;034 QSJ 3329;31
LASH;047557249;SL1;034 QSJ 3309 LOP;29
LASH;058922105;SL1;034 QSJ 3329;31
LASH;045282234;SL1;034 QSJ 3390;28
LASH;004420179;SL1;034 QSJ 3336;72
LASH;004420012;SL1;034 QSJ 3330;63
LASH;004440536;SL1;034 QSJ 3335;69
LASH;004440536;SL1;034 QSJ 3335;69
LASH;004420012;SL1;034 QSJ 3330;63
LASH;004419995;SL1;034 QSJ 3338;68
LASH;004493915;SL1;034 QSJ 3378;56
LASH;004491386;SL1;034 QSJ 3337;96
LASH;004420179;SL1;034 QSJ 3336;0
LASH;004353951;SL1;034 QSJ 3339;0
LASH;004440498;SL1;034 QSJ 3329;0
LASH;004408772;SL1;034 QSJ 3352;0
LASH;004440943;SL1;034 QSJ 3341;0
LASH;004419995;SL1;034 QSJ 3338;0
LASH;004463722;SL1;034 QSJ 3351;0
LASH;004464397;SL1;034 QSJ 3349;0
LASH;004419995;SL1;034 QSJ 3338;0
LASH;004463722;SL1;034 QSJ 3351;0
LASH;004420012;SL1;034 QSJ 3330;0
LASH;004440943;SL1;034 QSJ 3341;0
LASH;048960039;SL1;034 QSJ 3353;0
LASH;070520267;SL1;034 QSJ 3342;0
LASH;004452488;SL1;034 QSJ 3354;0
LASH;004491343;SL1;034 QSJ 3355;0
LASH;004453360;SL1;034 QSJ 3345;0
LASH;048960039;SL1;034 QSJ 3353;0
LASH;00449122X;SL1;034 QSJ 3364;0
LASH;004475461;SL1;034 QSJ 3365;0
LASH;004423003;SL1;034 QSJ 3363;0
LASH;048960039;SL1;034 QSJ 3353;0
LASH;080583806;SL1;034 QSJ 3356;0
LASH;004475461;SL1;034 QSJ 3365;0
LASH;004491343;SL1;034 QSJ 3355;0
LASH;048160903;SL1;034 QSJ 337;0
LASH;004423429;SL1;034 QSJ 3369;0
LASH;004492099;SL1;034 QSJ 3368;0
LASH;004452488;SL1;034 QSJ 3354;0
LASH;004491343;SL1;034 QSJ 3355;0
LASH;004492099;SL1;034 QSJ 3368;0
LASH;045219591;SL1;034 QSJ 3370;0
LASH;004491831;SL1;034 QSJ 3372;0
LASH;004521773;SL1;034 QSJ 3373;0
LASH;004493915;SL1;034 QSJ 3378;0
LASH;045219591;SL1;034 QSJ 3370;0
LASH;004423259;SL1;034 QSJ 3379;0
LASH;004423259;SL1;034 QSJ 3379;0
LASH;004491785;SL1;034 QSJ 3382;0
LASH;004430956;SL1;034 QSJ 3371;0
LASH;091459141;SL1;034 QSJ 3389;0
LASH;004521773;SL1;034 QSJ 3373;0
LASH;045282234;SL1;034 QSJ 3390;0
LASH;004491300;SL1;034 QSJ 3374;0
LASH;004491513;SL1;034 QSJ 3409;0
LASH;004452321;SL1;034 QSJ 3393;0
LASH;004465849;SL1;034 QSJ 3394;0
LASH;006050050;SL1;034 QSJ 341;0
LASH;004452321;SL1;034 QSJ 3393;0
LASH;004516656;SL1;034 QSJ 3397;0
LASH;004533593;SL1;034 QSJ 3391;0
LASH;118370251;SL1;034 QSJ 3399;0
LASH;004533593;SL1;034 QSJ 3391;0
LASH;045227330;SL1;034 QSJ 34;0
LASH;01118504X;SL1;034 QSJ 3403;0
LASH;045311331;SL1;034 QSJ 3402;0
LASH;004491610;SL1;034 QSJ 3408;0
LASH;112120369;SL1;034 QSJ 340;0
LASH;045158533;SL1;034 QSJ 3416;66
LASH;004510607;SL1;034 QSJ 3418;81
LASH;045158533;SL1;034 QSJ 3416;66
LASH;004521609;SL1;034 QSJ 3415;81
LASH;045296189;SL1;034 QSJ 3466;76
LASH;045158541;SL1;034 QSJ 3417;52
LASH;045282242;SL1;034 QSJ 3421;10
LASH;045186065;SL1;034 QSJ 3424;42
LASH;001804847;SL1;034 QSJ 347;20
LASH;04518562X;SL1;034 QSJ 3419;82
LASH;045208174;SL1;034 QSJ 3427;53
LASH;045179913;SL1;034 QSJ 3422;82
LASH;045186065;SL1;034 QSJ 3424;42
LASH;045179972;SL1;034 QSJ 3426;33
LASH;045185050;SL1;034 QSJ 3420;66
LASH;045185050;SL1;034 QSJ 3420;66
LASH;045185050;SL1;034 QSJ 3420;66
LASH;123350301;SL1;034 QSJ 3427;36
LASH;045185026;SL1;034 QSJ 3430;66
LASH;140703594;SL1;034 QSJ 3427;89
LASH;045219885;SL1;034 QSJ 3438;76
LASH;140703594;SL1;034 QSJ 3427;89
LASH;045185026;SL1;034 QSJ 3430;66
LASH;140703594;SL1;034 QSJ 3427;89
LASH;058862927;SL1;034 QSJ 3427;41
LASH;045196532;SL1;034 QSJ 3435;85
LASH;045227934;SL1;034 QSJ 3454;62
LASH;045208379;SL1;034 QSJ 3433;0
LASH;004522338;SL1;034 QSJ 3423;0
LASH;069104921;SL1;034 QSJ 3434;0
LASH;045208379;SL1;034 QSJ 3433;0
LASH;045282242;SL1;034 QSJ 3421;0
LASH;04518562X;SL1;034 QSJ 3419;0
LASH;045219990;SL1;034 QSJ 3439;0
LASH;011103388;SL1;034 QSJ 3436;0
LASH;045219990;SL1;034 QSJ 3439;0
LASH;045201730;SL1;034 QSJ 3440;0
LASH;045179972;SL1;034 QSJ 3426;0
LASH;045186111;SL1;034 QSJ 3431;0
LASH;045185050;SL1;034 QSJ 3420;0
LASH;045219885;SL1;034 QSJ 3438;0
LASH;045220026;SL1;034 QSJ 3444;0
LASH;045220026;SL1;034 QSJ 3444;0
LASH;04522773X;SL1;034 QSJ 3442;0
LASH;045196532;SL1;034 QSJ 3435;0
LASH;045219605;SL1;034 QSJ 3441;0
LASH;045208336;SL1;034 QSJ 3445;0
LASH;047087854;SL1;034 QSJ 3446;0
LASH;047087854;SL1;034 QSJ 3446;0
LASH;04521994X;SL1;034 QSJ 3448;0
LASH;045169381;SL1;034 QSJ 3443;0
LASH;045208336;SL1;034 QSJ 3445;0
LASH;04521994X;SL1;034 QSJ 3448;0
LASH;045282579;SL1;034 QSJ 3453;0
LASH;012318752;SL1;034 QSJ 345;0
LASH;010486135;SL1;034 QSJ 345;0
LASH;045296197;SL1;034 QSJ 3458;0
LASH;045296197;SL1;034 QSJ 3458;0
LASH;132823284;SL1;034 QSJ 3458;0
LASH;045227934;SL1;034 QSJ 3454;0
LASH;04521994X;SL1;034 QSJ 3448;0
LASH;045282684;SL1;034 QSJ 3457;0
LASH;045282579;SL1;034 QSJ 3453;0
LASH;098602896;SL1;034 QSJ 3445;0
LASH;045282684;SL1;034 QSJ 3457;0
LASH;04522756X;SL1;034 QSJ 3449;0
LASH;005930472;SL1;034 QSJ 345;0
LASH;045297258;SL1;034 QSJ 3464;0
LASH;045297258;SL1;034 QSJ 3464;0
LASH;04528251X;SL1;034 QSJ 3468;0
LASH;045208344;SL1;034 QSJ 3463;0
LASH;045295743;SL1;034 QSJ 3465;0
LASH;04528251X;SL1;034 QSJ 3468;0
LASH;132823284;SL1;034 QSJ 3458;0
LASH;045282145;SL1;034 QSJ 3460;0
LASH;045296197;SL1;034 QSJ 3458;0
LASH;045227594;SL1;034 QSJ 3469;0
LASH;045282129;SL1;034 QSJ 3462;0
LASH;045208344;SL1;034 QSJ 3463;0
LASH;045296189;SL1;034 QSJ 3466;0
LASH;045147272;SL1;034 QSJ 3455;0
LASH;045282609;SL1;034 QSJ 3467;0
LASH;045282129;SL1;034 QSJ 3462;0
LASH;132823284;SL1;034 QSJ 3458;0
LASH;045227594;SL1;034 QSJ 3469;0
LASH;045320470;SL1;034 QSJ 3472;0
LASH;003201031;SL1;034 QSJ 347;0
LASH;045196508;SL1;034 QSJ 3470;0
LASH;045310343;SL1;034 QSJ 3471;0
LASH;045196508;SL1;034 QSJ 3470;0
LASH;07421375X;SL1;034 QSJ 3475;63
LASH;045296170;SL1;034 QSJ 3473;100
LASH;07421375X;SL1;034 QSJ 3475;63
LASH;045296170;SL1;034 QSJ 3473;100
LASH;045313504;SL1;034 QSJ 3475;62
LASH;045313504;SL1;034 QSJ 3475;62
LASH;07421375X;SL1;034 QSJ 3475;63
LASH;047559306;SL1;034 QSJ 3476;52
LASH;047559306;SL1;034 QSJ 3476;52
LASH;045311277;SL1;034 QSJ 3480;89
LASH;045311277;SL1;034 QSJ 3480;89
LASH;04531120X;SL1;034 QSJ 3478;47
LASH;045311269;SL1;034 QSJ 3479;85
LASH;046567895;SL1;034 QSJ 3485;82
LASH;046567895;SL1;034 QSJ 3485;82
LASH;045320543;SL1;034 QSJ 3487;68
LASH;045282544;SL1;034 QSJ 3481;59
LASH;045307156;SL1;034 QSJ 3491;29
LASH;045311102;SL1;034 QSJ 3488;81
LASH;045311102;SL1;034 QSJ 3488;81
LASH;045324166;SL1;034 QSJ 3496;95
LASH;045330999;SL1;034 QSJ 3486;76
LASH;045324166;SL1;034 QSJ 3496;95
LASH;04532056X;SL1;034 QSJ 3497;77
LASH;045320489;SL1;034 QSJ 3495;123
LASH;045282544;SL1;034 QSJ 3481;0
LASH;045311277;SL1;034 QSJ 3480;0
LASH;012260436;SL1;034 QSJ 350;0
LASH;055389384;SL1;034 QSJ 349;0
LASH;045282161;SL1;034 QSJ 3490;0
LASH;045330999;SL1;034 QSJ 3486;0
LASH;046567895;SL1;034 QSJ 3485;0
LASH;045311277;SL1;034 QSJ 3480;0
LASH;04532056X;SL1;034 QSJ 3497;0
LASH;045311102;SL1;034 QSJ 3488;0
LASH;045296200;SL1;034 QSJ 3500;0
LASH;045320497;SL1;034 QSJ 3502;0
LASH;045296200;SL1;034 QSJ 3500;0
LASH;117481688;SL1;034 QSJ 3507;0
LASH;045320500;SL1;034 QSJ 3505;0
LASH;045320519;SL1;034 QSJ 3501;0
LASH;045282161;SL1;034 QSJ 3490;0
LASH;045320497;SL1;034 QSJ 3502;0
LASH;048011428;SL1;034 QSJ 3498;0
LASH;045324204;SL1;034 QSJ 3504;0
LASH;046567879;SL1;034 QSJ 3506;0
LASH;045330948;SL1;034 QSJ 3508;0
LASH;04532414X;SL1;034 QSJ 3510;0
LASH;045331561;SL1;034 QSJ 3509;0
LASH;045331561;SL1;034 QSJ 3509;0
LASH;045330948;SL1;034 QSJ 3508;0
LASH;045331561;SL1;034 QSJ 3509;0
LASH;079509371;SL1;034 QSJ 3508;0
LASH;110460650;SL1;034 QSJ 3511;0
LASH;04532414X;SL1;034 QSJ 3510;0
LASH;04532414X;SL1;034 QSJ 3510;0
LASH;055385869;SL1;034 QSJ 3508;0
LASH;046658076;SL1;034 QSJ 3514;0
LASH;045331561;SL1;034 QSJ 3509;0
LASH;046567879;SL1;034 QSJ 3506;0
LASH;048258237;SL1;034 QSJ 3516;0
LASH;046640401;SL1;034 QSJ 3511;0
LASH;048206377;SL1;034 QSJ 3519;0
LASH;045320527;SL1;034 QSJ 3518;0
LASH;046654380;SL1;034 QSJ 3515;0
LASH;048258237;SL1;034 QSJ 3516;0
LASH;051007290;SL1;034 QSJ 3520;0
LASH;048371300;SL1;034 QSJ 3524;0
LASH;046567712;SL1;034 QSJ 3521;0
LASH;04828601X;SL1;034 QSJ 3523;0
LASH;048078034;SL1;034 QSJ 3529;0
LASH;051007290;SL1;034 QSJ 3520;0
LASH;074686852;SL1;034 QSJ 3529;0
LASH;048351164;SL1;034 QSJ 3526;0
LASH;070511683;SL1;034 QSJ 3535;0
LASH;048078034;SL1;034 QSJ 3529;0
LASH;04821258X;SL1;034 QSJ 3531;0
LASH;046567712;SL1;034 QSJ 3521;0
LASH;04828601X;SL1;034 QSJ 3523;0
LASH;048351164;SL1;034 QSJ 3526;0
LASH;074686852;SL1;034 QSJ 3529;0
LASH;04821258X;SL1;034 QSJ 3531;0
LASH;048078336;SL1;034 QSJ 3533;0
LASH;048332682;SL1;034 QSJ 3528;0
LASH;059343737;SL1;034 QSJ 3535;0
LASH;048350516;SL1;034 QSJ 3539;0
LASH;048231800;SL1;034 QSJ 3535;0
LASH;092044727;SL1;034 QSJ 3535;0
LASH;067643663;SL1;034 QSJ 3530;0
LASH;092044727;SL1;034 QSJ 3535;0
LASH;048206377;SL1;034 QSJ 3519;0
LASH;048351164;SL1;034 QSJ 3526;0
LASH;087587947;SL1;034 QSJ 3533;0
LASH;048078336;SL1;034 QSJ 3533;0
LASH;045320527;SL1;034 QSJ 3518;0
LASH;074686852;SL1;034 QSJ 3529;0
LASH;049001310;SL1;034 QSJ 3540;62
LASH;049001310;SL1;034 QSJ 3540;62
LASH;048350516;SL1;034 QSJ 3539;55
LASH;059340185;SL1;034 QSJ 3541;65
LASH;059340185;SL1;034 QSJ 3541;65
LASH;048181420;SL1;034 QSJ 3543;62
LASH;048181420;SL1;034 QSJ 3543;62
LASH;048252352;SL1;034 QSJ 3541;48
LASH;049001337;SL1;034 QSJ 3544;62
LASH;049001337;SL1;034 QSJ 3544;62
LASH;048252352;SL1;034 QSJ 3541;48
LASH;048181420;SL1;034 QSJ 3543;62
LASH;059340185;SL1;034 QSJ 3541;65
LASH;048756865;SL1;034 QSJ 3546;60
LASH;048554901;SL1;034 QSJ 3542;67
LASH;048756865;SL1;034 QSJ 3546;60
LASH;048354198;SL1;034 QSJ 3545;80
LASH;051681730;SL1;034 QSJ 3555;50
LASH;068907680;SL1;034 QSJ 3547;52
LASH;048653055;SL1;034 QSJ 3550;94
LASH;051681730;SL1;034 QSJ 3555;50
LASH;068907680;SL1;034 QSJ 3547;52
LASH;051681692;SL1;034 QSJ 3554;49
LASH;050714058;SL1;034 QSJ 3552;86
